id,dep_delayed_15min
528,0.23330132375259002
529,0.025310062196334093
530,0.09129955026778071
531,0.3148911346273771
532,0.2652797795650565
533,0.4100968139511424
534,0.17842456984810004
535,0.2847838348260938
536,0.12469368746150655
537,0.18634070130788738
538,0.2540018206160619
539,0.15034058818552185
540,0.35165471769520584
541,0.5781670858801725
542,0.25712173953711914
543,0.6304156151559795
544,0.11344366519670229
545,0.6912382351882479
546,0.02207505538452667
547,0.2560783684455065
548,0.18366831994932517
549,0.39265630345677666
550,0.4770584547982208
551,0.08844955103566454
552,0.1951992226007794
553,0.2653604318308411
554,0.15702035009202064
555,0.2347279648711563
556,0.02342632388668823
557,0.02791904161508021
558,0.2193744556673287
559,0.045915918848811514
560,0.16023885977407454
561,0.07984088321879805
562,0.5180109315940592
563,0.18086441658822358
564,0.057959958011384365
565,0.37812698844100534
566,0.054394262775613766
567,0.23765212904991753
568,0.12454077408670755
569,0.0278474501772446
570,0.3846150726441826
571,0.020974688056858978
572,0.21023176846188968
573,0.38512084292821896
574,0.14334903128685783
575,0.051595987861274444
576,0.0157045131667076
577,0.05312185655843458
578,0.046197766050749434
579,0.5426554177716749
580,0.06564406368183359
581,0.5638000513476326
582,0.1245739846284192
583,0.25121691110969413
584,0.38204519580026697
585,0.42171552715525495
586,0.22518705180998244
587,0.15695593337751257
588,0.3963746973685232
589,0.17303315763734983
590,0.3603947729522293
591,0.1684661797372373
592,0.06937184830912423
593,0.05901030931926239
594,0.10716447757511077
595,0.40008578225716923
596,0.09009452693397192
597,0.24960211374996066
598,0.2638015887926595
599,0.3535080540634533
600,0.03888189507777816
601,0.09379933032406658
602,0.7573746662632085
603,0.08343970322878898
604,0.015269481373884087
605,0.1712575144681837
606,0.06223302486305498
607,0.04201221935249141
608,0.28956356777472403
609,0.1902712949371868
610,0.38449744026515514
611,0.0343840851051819
612,0.10454164863803708
613,0.16635649314671944
614,0.08370281296335366
615,0.10803331860585187
616,0.1809636788918888
617,0.08820719058052098
618,0.38687188606557993
619,0.11441448674881058
620,0.6971220697160524
621,0.4199574104101336
622,0.009819107632072758
623,0.040945603800756666
624,0.013384252961874182
625,0.19876881684827039
626,0.2339571476060993
627,0.4557651532407738
628,0.38756942251016296
629,0.1622784646829206
630,0.3029861162244846
631,0.06955820030377101
632,0.19148589188134485
633,0.1489005564818896
634,0.27334694228974926
635,0.23141545300927205
636,0.34959869731319937
637,0.04951825158206807
638,0.3079187721442639
639,0.302762119374076
640,0.06354586497806837
641,0.429692216130035
642,0.1508224016313425
643,0.3446205215934189
644,0.1694746878877466
645,0.47317639075947415
646,0.4656846837975034
647,0.1869907318203913
648,0.06382771262224442
649,0.009608563592761476
650,0.1459016044280415
651,0.046188748724503036
652,0.13564154330378017
653,0.17889229398826925
654,0.20958977303345963
655,0.2076691043815107
656,0.10338057327924559
657,0.1044852159224731
658,0.19701831462231414
659,0.10924801555450818
660,0.0302606263812157
661,0.3011222341281226
662,0.2545853092106513
663,0.1857334798162074
664,0.3596349808318039
665,0.09913285172407565
666,0.30096825238987696
667,0.055247994710571124
668,0.10225332310902566
669,0.160090395774079
670,0.08357753736546375
671,0.2550961416776378
672,0.4044432500948168
673,0.883079439767454
674,0.07202748107080642
675,0.32644857006901673
676,0.27559124812967173
677,0.3432757322262468
678,0.13257350650113997
679,0.1787711733130344
680,0.05198950567218423
681,0.08474772455184776
682,0.2501523732921467
683,0.037214965368374354
684,0.07784227518680928
685,0.2662817592375909
686,0.2538276392867173
687,0.07811109641457245
688,0.6237712203390773
689,0.2586739012873947
690,0.5929183268247853
691,0.08498402908235174
692,0.041032145267835565
693,0.23215672030508722
694,0.07594639333086588
695,0.207628713959643
696,0.14185148443195167
697,0.5459180783273213
698,0.48879629799984053
699,0.15938056227964914
700,0.07202054361267576
701,0.19220463373480542
702,0.0595599124356046
703,0.3701396420896225
704,0.4594353542566076
705,0.29415240569415435
706,0.06820909635313722
707,0.339940191583306
708,0.18400843061344638
709,0.3757998305471778
710,0.28284291891095587
711,0.1378661915771827
712,0.09378293743852997
713,0.7185064900291633
714,0.20116709023955143
715,0.272714385353986
716,0.36015698613588637
717,0.08144605839606142
718,0.2797581259857339
719,0.039615054833392276
720,0.21832164611873267
721,0.1509954671877743
722,0.41702130565807466
723,0.048220166102579114
724,0.30387535596384974
725,0.22327519375162871
726,0.2621915281001136
727,0.15164815339103238
728,0.1104982666389626
729,0.07546395953699582
730,0.16176640128182104
731,0.24149379001776716
732,0.1987055900544612
733,0.3143954106308753
734,0.019643081749308972
735,0.0947250218708122
736,0.025257694050701187
737,0.059824372907570256
738,0.1242796622639595
739,0.14128234072680818
740,0.393029369592776
741,0.31859690643036204
742,0.26191277710661665
743,0.004748926190009433
744,0.07332293078736889
745,0.08000290819400795
746,0.24756065492475024
747,0.19290789368204464
748,0.3108554046599915
749,0.09227283377172169
750,0.2773256005810632
751,0.23315472076579113
752,0.12449663220203243
753,0.3363138760160952
754,0.21701906645746613
755,0.04360218438016993
756,0.03936888804783848
757,0.05610751140494081
758,0.36983759257158316
759,0.17095725149750393
760,0.03351650110626405
761,0.19526394797622543
762,0.02971653032671684
763,0.08194028023594525
764,0.43983340890511424
765,0.2801355713483834
766,0.052756214788779926
767,0.26525964073656827
768,0.7336647816309716
769,0.1858695954980834
770,0.23993711998567438
771,0.11536453463026573
772,0.10340673193877038
773,0.3021293221808629
774,0.6699688479167905
775,0.09523022023733191
776,0.1299123758412404
777,0.20613260567892455
778,0.1954848030609017
779,0.5268067711407838
780,0.050701540504803015
781,0.18647051785160848
782,0.4962388650345732
783,0.20618544002136158
784,0.26152146595903575
785,0.021637270028323403
786,0.32559303404890855
787,0.18365326631512924
788,0.15750841070063856
789,0.04632461864790407
790,0.27207899858152923
791,0.2375462209521428
792,0.07863988806028395
793,0.10778952471298109
794,0.1623510400474324
795,0.8101470137195835
796,0.01059066653816156
797,0.08969101935678343
798,0.14735824303448394
799,0.005176443390238126
800,0.05909600937906183
801,0.03216944652442777
802,0.18019656746251841
803,0.05055156992373114
804,0.28425176799365737
805,0.30608047349614254
806,0.3255617684399308
807,0.012828656573181494
808,0.07927669190011977
809,0.14564858813610068
810,0.07222252414258547
811,0.14375331016610576
812,0.13393387387630779
813,0.3083672006837838
814,0.15411544348651984
815,0.14217270648491218
816,0.17918089732974174
817,0.1252139539163471
818,0.16481939303203055
819,0.3297660053499214
820,0.054015714307849294
821,0.15910354675626845
822,0.46509264990027416
823,0.14103933226790855
824,0.495532785211924
825,0.006956318918322318
826,0.13017808888255217
827,0.3374094487909854
828,0.06621081786365673
829,0.029519386263356474
830,0.12590179302955568
831,0.1048987039065779
832,0.6460449824969893
833,0.36605709389680774
834,0.12916657085468652
835,0.05335085743465247
836,0.16383466515690281
837,0.2924584999207878
838,0.23840241163268117
839,0.715661793388094
840,0.20970330907154736
841,0.20174781428147617
842,0.19594165949806472
843,0.3596649007570994
844,0.5557093848472986
845,0.03136897413173838
846,0.15223731100783627
847,0.17927590957393716
848,0.053700617239626304
849,0.051758138413075964
850,0.24871025277829678
851,0.059156211312444834
852,0.06141959228777323
853,0.22705113601679094
854,0.027007999666167386
855,0.009161121063934208
856,0.17450197968451853
857,0.21892531172037552
858,0.24942022208837797
859,0.16368369840799388
860,0.3314224206983119
861,0.19403374500166692
862,0.022117877394591694
863,0.4034249790072282
864,0.09984181692124178
865,0.08507057095684661
866,0.19200154585740137
867,0.1336478087351384
868,0.14688080595332356
869,0.07006730570785231
870,0.265688983994784
871,0.14953834878074598
872,0.00501193306607942
873,0.04998372885195842
874,0.8166746623707088
875,0.14773496242167639
876,0.02935506752025017
877,0.28184754320588445
878,0.16371049558129566
879,0.3459761647863133
880,0.23417144640541274
881,0.03892701139885391
882,0.02478016596174429
883,0.1767926283100354
884,0.22874361288106243
885,0.05522080472089542
886,0.7327864918072421
887,0.06774786759910091
888,0.9905368854271027
889,0.05428111564128826
890,0.1296189556785012
891,0.07964456949456926
892,0.17267731771755734
893,0.11197143867438457
894,0.06333335497563534
895,0.17704423256912655
896,0.03571598892885509
897,0.22566104829374764
898,0.14698815034514615
899,0.4658450061732506
900,0.1991713180321002
901,0.08511294798628558
902,0.040246709262302977
903,0.1225238896615473
904,0.07032709268337024
905,0.2862770927150201
906,0.40679748178767333
907,0.16215732220377127
908,0.09793318800731518
909,0.06826897153384781
910,0.032042748412325496
911,0.3935344966500312
912,0.005316856736885043
913,0.30690691633376005
914,0.09206438705818024
915,0.14767823683387085
916,0.47122043500254984
917,0.08051916113210444
918,0.35283913018035096
919,0.042424054654712946
920,0.06680452337576195
921,0.22678033887996288
922,0.2603163555463345
923,0.40023534005927625
924,0.1457031915809047
925,0.2713045182876609
926,0.03882803751663911
927,0.10439336582328798
928,0.44982488932911413
929,0.7660392760355368
930,0.044022704589181484
931,0.22790411799933577
932,0.06985010805644551
933,0.026536931346060298
934,0.4083809863743189
935,0.014844448848676379
936,0.2544482521121505
937,0.038212270605072825
938,0.004673362168947403
939,0.13594907216461158
940,0.1451711623279419
941,0.15015040418354045
942,0.10506796237840876
943,0.3738685043134801
944,0.09871652967154053
945,0.04280070143279906
946,0.1538682765599495
947,0.12759136452399375
948,0.3482572097619216
949,0.1375301008306116
950,0.20465928466654656
951,0.29710305787391433
952,0.19144249678261144
953,0.04628955457190119
954,0.11653782860967077
955,0.1803673707212593
956,0.15563114800298303
957,0.4214685894287851
958,0.7337238773345635
959,0.12898380341512022
960,0.45573458019609797
961,0.27697303489178543
962,0.16201256392763408
963,0.06708898555767215
964,0.06483673631801
965,0.32297309857024886
966,0.20334815983815713
967,0.21821222985643068
968,0.3705325479227533
969,0.2828313333541408
970,0.23575072738574265
971,0.32214864468584276
972,0.07306175285378948
973,0.32643734379940337
974,0.20732148438589787
975,0.02158495293648877
976,0.1919938431897583
977,0.11388243049981261
978,0.1380675526867759
979,0.03196369637167263
980,0.2066526665800223
981,0.03701221228473545
982,0.11567631445870147
983,0.1123532311560645
984,0.11683433458800332
985,0.42566345729326155
986,0.02533210453913899
987,0.23700955759013542
988,0.3311059851325142
989,0.1062218348787651
990,0.2925878761893839
991,0.07559054976424576
992,0.2323843091921148
993,0.0368165610208568
994,0.5859859911006496
995,0.114748144273288
996,0.036742590074780423
997,0.03657642360360652
998,0.23872767286262736
999,0.11763587448485854
1000,0.2179616124774311
1001,0.20788782778876694
1002,0.3316530947456371
1003,0.20203455906703252
1004,0.08454461977719752
1005,0.14101984784996355
1006,0.3847597682714644
1007,0.2404042680111228
1008,0.09414027924909332
1009,0.3417386438702273
1010,0.1383803351072415
1011,0.1243832993303968
1012,0.17299176051291884
1013,0.009137464079964481
1014,0.20628006268060925
1015,0.15078453658379914
1016,0.10482249625968028
1017,0.2775802836427091
1018,0.03845221866084384
1019,0.1481561988947008
1020,0.48386105090804254
1021,0.0434477941687187
1022,0.04790355323819956
1023,0.26104055019376377
1024,0.20545362820314783
1025,0.04813579757089939
1026,0.15122650431780177
1027,0.11068316080328637
1028,0.012114778080462995
1029,0.13699978417987846
1030,0.27053083585591925
1031,0.1428397504688606
1032,0.18244654498276572
1033,0.1005159418735321
1034,0.06332483267908616
1035,0.11890852844285535
1036,0.07535686833109115
1037,0.03413912539355484
1038,0.3233765797318219
1039,0.34136928388807064
1040,0.09694202078824364
1041,0.04700047193768958
1042,0.12516024785282232
1043,0.22758344029221106
1044,0.16229175964031908
1045,0.15972745398206337
1046,0.16936631164525862
1047,0.08219375466274077
1048,0.009245364812098658
1049,0.3603907274144507
1050,0.11888721430376957
1051,0.11866495087533846
1052,0.1796118720552037
1053,0.25154634808650955
1054,0.21641177441453385
1055,0.3185900007782571
1056,0.06082868371725291
1057,0.31147481308496994
1058,0.08044735154559751
1059,0.03578050663908964
1060,0.10484821620117671
1061,0.00466529341118734
1062,0.011889463545882335
1063,0.2780608454871907
1064,0.06206323327141443
1065,0.27724476802821296
1066,0.012358126331665381
1067,0.12924814299383044
1068,0.14423456246591496
1069,0.07604660438260173
1070,0.2874144311989013
1071,0.03333405590241392
1072,0.233644981175849
1073,0.1612463567503966
1074,0.32336708127445785
1075,0.41236880272056436
1076,0.09847600550217889
1077,0.5187727270451223
1078,0.057420002625791965
1079,0.012839641894726531
1080,0.09135997732339053
1081,0.1983974531393345
1082,0.15446137690598963
1083,0.6589711289262665
1084,0.03947805719930198
1085,0.06531319515177725
1086,0.06103219108751635
1087,0.017746848723615594
1088,0.1372802960306204
1089,0.13944063446661234
1090,0.03927004683721949
1091,0.33090492454752557
1092,0.3703257089740042
1093,0.10561812688971722
1094,0.20163941103555008
1095,0.12370199182401426
1096,0.03592419485013062
1097,0.16806270426792538
1098,0.28650473699593443
1099,0.2647157693463001
1100,0.25200778549043645
1101,0.1383929979487543
1102,0.006254591806569192
1103,0.11342258852777624
1104,0.1575338272054994
1105,0.12276150885601433
1106,0.3825860383862718
1107,0.2036323207783147
1108,0.1480543691622508
1109,0.2876445192840296
1110,0.18991819071304716
1111,0.1516127125517863
1112,0.2630836810112999
1113,0.11300888296658959
1114,0.4647272408525522
1115,0.07229451062598682
1116,0.17939646381876095
1117,0.15147250661467254
1118,0.24280159103699414
1119,0.3222589685918996
1120,0.42698052793169033
1121,0.38480517181443696
1122,0.09903122199306591
1123,0.22919606645481522
1124,0.21528084750846563
1125,0.08458729522752767
1126,0.23241268090380895
1127,0.09177069750301022
1128,0.44644324224954635
1129,0.4056727083194489
1130,0.15444805858152683
1131,0.3099955632960515
1132,0.3463461036665834
1133,0.21195572116584627
1134,0.1695220726334423
1135,0.1957761907794443
1136,0.05836711608338273
1137,0.08968194220957405
1138,0.09910921860376842
1139,0.1395799429315847
1140,0.07487812695714376
1141,0.20460345991355344
1142,0.01702427379682826
1143,0.03862033099688592
1144,0.2304922393137917
1145,0.10965524826867104
1146,0.1788457622848122
1147,0.10863947075556829
1148,0.23558121654234732
1149,0.09892662833055825
1150,0.16300723707190198
1151,0.2338926150880327
1152,0.2296469193492444
1153,0.38575975142058166
1154,0.20778381009845504
1155,0.0688103936412727
1156,0.010038491963118703
1157,0.09961433843373288
1158,0.14106039460754172
1159,0.041157775441479756
1160,0.6580906852552735
1161,0.19318632507139968
1162,0.13648638892666756
1163,0.4835734021891844
1164,0.25387916659112103
1165,0.13864468738548755
1166,0.07584058940683717
1167,0.1993683029589276
1168,0.25545599265266383
1169,0.2413939395693723
1170,0.1308742647873484
1171,0.33192609480279855
1172,0.5385611134874139
1173,0.3505320924474463
1174,0.16668543775445985
1175,0.5407943209899767
1176,0.020628190698804345
1177,0.030772762494714258
1178,0.4020526012154321
1179,0.2016605061825257
1180,0.273811118372494
1181,0.09653985905855796
1182,0.20955982399541717
1183,0.1652705913129989
1184,0.150597355619331
1185,0.11851189227277574
1186,0.1750106983582737
1187,0.041960531470641084
1188,0.11123961723765273
1189,0.22620653042566333
1190,0.06849094331356173
1191,0.011149602861844868
1192,0.07368035821890566
1193,0.3071503011510493
1194,0.25397854977841217
1195,0.15071541954629522
1196,0.08618667703845614
1197,0.33800324770606394
1198,0.14638917602182902
1199,0.25972998673439335
1200,0.4662187012309935
1201,0.5501565110426219
1202,0.2490346269794431
1203,0.3505122023050199
1204,0.2157625412585764
1205,0.12768891304661129
1206,0.5366383376456811
1207,0.0967244015307705
1208,0.0770329723321573
1209,0.2931932480761517
1210,0.2921185594771333
1211,0.03886234010742631
1212,0.0654848662663915
1213,0.32540285757048015
1214,0.13821454536348207
1215,0.1243258181452921
1216,0.257625985671959
1217,0.13480376430270943
1218,0.03416313141487384
1219,0.03267046647819734
1220,0.5542356145691826
1221,0.1639344157410953
1222,0.22223994658696264
1223,0.27956845495796906
1224,0.007467040048991293
1225,0.2611867077342175
1226,0.1033811069833794
1227,0.02053872422040779
1228,0.09293013265722083
1229,0.10828012959899314
1230,0.13437025523515272
1231,0.05744806642637987
1232,0.09709588829618934
1233,0.005178242019865698
1234,0.17970378996442882
1235,0.1402349967301922
1236,0.015088439726753623
1237,0.31224950522205913
1238,0.2581546181480951
1239,0.11504551746073015
1240,0.0918512431793359
1241,0.039079869597604754
1242,0.06754083582542425
1243,0.012886391439146555
1244,0.17931571298294605
1245,0.3253704722104951
1246,0.2272401453656037
1247,0.0031974958705060334
1248,0.06309330484500124
1249,0.7434886199628845
